measuring at chain_id=5000 block=98969898 block_hash=0x77e9802850e09580e8527b3ea75ed93510331e91339b8272af4ed5660ef76374 executor_code_hash=0x50f51b776f893c4c86573ec5d669a1be3e84b3eef9817960376ba59ace2826ef
v3+moe+v2 1000000mWMNT v2_boost -> h3:v3+moe+v2:ticks=0:bins=0 reverted: server returned an error response: error code 3: execution reverted: FusionX: INSUFFICIENT_LIQUIDITY, data: "0
v3+moe+v2 3000000mWMNT v2_boost -> h3:v3+moe+v2:ticks=0:bins=0 reverted: server returned an error response: error code 3: execution reverted: FusionX: INSUFFICIENT_LIQUIDITY, data: "0
v3+moe+v3 10mWMNT inflate -> h3:v3+moe+v3:ticks=0:bins=0 success
v3+moe+v3 30mWMNT inflate -> h3:v3+moe+v3:ticks=0:bins=0 success
v3+moe+v3 100mWMNT inflate -> h3:v3+moe+v3:ticks=0:bins=0 success
v3+moe+v3 100mWMNT displace -> h3:v3+moe+v3:ticks=0:bins=0 success
v3+moe+v3 300mWMNT inflate -> h3:v3+moe+v3:ticks=0:bins=0 success
v3+moe+v3 300mWMNT displace -> h3:v3+moe+v3:ticks=0:bins=0 success
v3+moe+v3 1000mWMNT inflate -> h3:v3+moe+v3:ticks=0:bins=0 success
v3+moe+v3 1000mWMNT displace -> h3:v3+moe+v3:ticks=0:bins=0 success
v3+moe+v3 3000mWMNT inflate -> h3:v3+moe+v3:ticks=0:bins=0 success
v3+moe+v3 3000mWMNT displace -> h3:v3+moe+v3:ticks=0:bins=0 success
v3+moe+v3 10000mWMNT inflate -> h3:v3+moe+v3:ticks=0:bins=0 success
v3+moe+v3 10000mWMNT displace -> h3:v3+moe+v3:ticks=0:bins=0 success
v3+moe+v3 30000mWMNT displace -> h3:v3+moe+v3:ticks=1-5:bins=0 success
v3+moe+v3 100000mWMNT displace -> h3:v3+moe+v3:ticks=1-5:bins=0 success
v3+moe+v3 300000mWMNT displace -> h3:v3+moe+v3:ticks=21+:bins=0 success
v3+moe+v3 10mWMNT inflate -> h3:v3+moe+v3:ticks=0:bins=0 success
v3+moe+v3 10mWMNT displace -> h3:v3+moe+v3:ticks=0:bins=0 success
v3+moe+v3 30mWMNT inflate -> h3:v3+moe+v3:ticks=0:bins=0 success
v3+moe+v3 30mWMNT displace -> h3:v3+moe+v3:ticks=0:bins=0 success
v3+moe+v3 100mWMNT displace -> h3:v3+moe+v3:ticks=1-5:bins=0 success
v3+moe+v3 300mWMNT displace -> h3:v3+moe+v3:ticks=1-5:bins=0 success
v3+moe+v3 1000mWMNT displace -> h3:v3+moe+v3:ticks=1-5:bins=0 success
v3+moe+v3 3000mWMNT displace -> h3:v3+moe+v3:ticks=1-5:bins=0 success
v3+moe+v3 10000mWMNT displace -> h3:v3+moe+v3:ticks=21+:bins=0 success
v3+v2 10mWMNT v2_boost -> h2:v3+v2:ticks=0 success
v3+v2 30mWMNT v2_boost -> h2:v3+v2:ticks=0 success
v3+v2 100mWMNT v2_boost -> h2:v3+v2:ticks=0 success
v3+v2 300mWMNT v2_boost -> h2:v3+v2:ticks=0 success
v3+v2 1000mWMNT v2_boost -> h2:v3+v2:ticks=1-5 success
v3+v2 3000mWMNT v2_boost -> h2:v3+v2:ticks=1-5 success
v3+v2 10000mWMNT v2_boost -> h2:v3+v2:ticks=1-5 success
v3+v2 30000mWMNT v2_boost -> h2:v3+v2:ticks=6-20 success
v3+v2 100000mWMNT v2_boost -> h2:v3+v2:ticks=21+ success
v3+v2 10mWMNT v2_boost -> h2:v3+v2:ticks=0 success
v3+v2 30mWMNT v2_boost -> h2:v3+v2:ticks=0 success
v3+v2 100mWMNT v2_boost -> h2:v3+v2:ticks=0 success
v3+v2 300mWMNT v2_boost -> h2:v3+v2:ticks=0 success
v3+v2 1000mWMNT v2_boost -> h2:v3+v2:ticks=0 success
v3+v2 3000mWMNT v2_boost -> h2:v3+v2:ticks=1-5 success
v3+v2 10000mWMNT v2_boost -> h2:v3+v2:ticks=1-5 success
v3+v2 30000mWMNT v2_boost -> h2:v3+v2:ticks=1-5 success
v3+v2 100000mWMNT v2_boost -> h2:v3+v2:ticks=6-20 success
v3+v2 300000mWMNT v2_boost -> h2:v3+v2:ticks=21+ success
v3+v2+moe 10mWMNT v2_boost -> h3:v3+v2+moe:ticks=0:bins=0 success
v3+v2+moe 30mWMNT v2_boost -> h3:v3+v2+moe:ticks=0:bins=0 success
v3+v2+moe 100mWMNT v2_boost -> h3:v3+v2+moe:ticks=0:bins=0 success
v3+v2+moe 300mWMNT v2_boost -> h3:v3+v2+moe:ticks=0:bins=0 success
v3+v2+moe 1000mWMNT v2_boost -> h3:v3+v2+moe:ticks=0:bins=0 success
v3+v2+moe 3000mWMNT v2_boost -> h3:v3+v2+moe:ticks=0:bins=0 success
v3+v2+moe 10mWMNT v2_boost -> h3:v3+v2+moe:ticks=0:bins=0 success
v3+v2+moe 30mWMNT v2_boost -> h3:v3+v2+moe:ticks=0:bins=0 success
v3+v2+moe 100mWMNT v2_boost -> h3:v3+v2+moe:ticks=1-5:bins=0 success
v3+v2+moe 300mWMNT v2_boost -> h3:v3+v2+moe:ticks=1-5:bins=0 success
v3+v2+moe 1000mWMNT v2_boost -> h3:v3+v2+moe:ticks=1-5:bins=0 success
v3+v2+moe 3000mWMNT v2_boost -> h3:v3+v2+moe:ticks=1-5:bins=0 success
v3+v2+moe 10mWMNT v2_boost -> h3:v3+v2+moe:ticks=0:bins=0 success
v3+v2+moe 30mWMNT v2_boost -> h3:v3+v2+moe:ticks=0:bins=1-3 success
v3+v2+moe 100mWMNT v2_boost -> h3:v3+v2+moe:ticks=0:bins=4-10 success
v3+v2+moe 300mWMNT v2_boost -> h3:v3+v2+moe:ticks=0:bins=11+ success
v3+v2+v2 10mWMNT v2_boost -> h3:v3+v2+v2:ticks=0 success
v3+v2+v2 30mWMNT v2_boost -> h3:v3+v2+v2:ticks=0 success
v3+v2+v2 100mWMNT v2_boost -> h3:v3+v2+v2:ticks=0 success
v3+v2+v2 300mWMNT v2_boost -> h3:v3+v2+v2:ticks=0 success
v3+v2+v2 1000mWMNT v2_boost -> h3:v3+v2+v2:ticks=0 success
v3+v2+v2 3000mWMNT v2_boost -> h3:v3+v2+v2:ticks=0 success
v3+v2+v2 10000mWMNT v2_boost -> h3:v3+v2+v2:ticks=0 success
v3+v2+v2 30000mWMNT v2_boost -> h3:v3+v2+v2:ticks=1-5 success
v3+v2+v2 100000mWMNT v2_boost -> h3:v3+v2+v2:ticks=1-5 success
v3+v2+v2 10mWMNT v2_boost -> h3:v3+v2+v2:ticks=0 success
v3+v2+v2 30mWMNT v2_boost -> h3:v3+v2+v2:ticks=0 success
v3+v2+v2 100mWMNT v2_boost -> h3:v3+v2+v2:ticks=0 success
v3+v2+v2 300mWMNT v2_boost -> h3:v3+v2+v2:ticks=0 success
v3+v2+v2 1000mWMNT v2_boost -> h3:v3+v2+v2:ticks=1-5 success
v3+v2+v2 3000mWMNT v2_boost -> h3:v3+v2+v2:ticks=1-5 success
v3+v2+v2 10000mWMNT v2_boost -> h3:v3+v2+v2:ticks=6-20 success
v3+v2+v2 30000mWMNT v2_boost -> h3:v3+v2+v2:ticks=6-20 success
v3+v2+v2 100000mWMNT v2_boost -> h3:v3+v2+v2:ticks=21+ success
v3+v2+v2 10mWMNT v2_boost -> h3:v3+v2+v2:ticks=0 success
v3+v2+v2 30mWMNT v2_boost -> h3:v3+v2+v2:ticks=0 success
v3+v2+v2 100mWMNT v2_boost -> h3:v3+v2+v2:ticks=0 success
v3+v2+v2 300mWMNT v2_boost -> h3:v3+v2+v2:ticks=0 success
v3+v2+v2 1000mWMNT v2_boost -> h3:v3+v2+v2:ticks=0 success
v3+v2+v2 3000mWMNT v2_boost -> h3:v3+v2+v2:ticks=0 success
v3+v2+v2 10000mWMNT v2_boost -> h3:v3+v2+v2:ticks=0 success
v3+v2+v2 30000mWMNT v2_boost -> h3:v3+v2+v2:ticks=1-5 success
v3+v2+v2 100000mWMNT v2_boost -> h3:v3+v2+v2:ticks=1-5 success
v3+v2+v3 10mWMNT v2_boost -> h3:v3+v2+v3:ticks=0 success
v3+v2+v3 30mWMNT v2_boost -> h3:v3+v2+v3:ticks=0 success
v3+v2+v3 100mWMNT v2_boost -> h3:v3+v2+v3:ticks=0 success
v3+v2+v3 300mWMNT v2_boost -> h3:v3+v2+v3:ticks=0 success
v3+v2+v3 1000mWMNT v2_boost -> h3:v3+v2+v3:ticks=1-5 success
v3+v2+v3 3000mWMNT v2_boost -> h3:v3+v2+v3:ticks=1-5 success
v3+v2+v3 10000mWMNT v2_boost -> h3:v3+v2+v3:ticks=1-5 success
v3+v2+v3 30000mWMNT v2_boost -> h3:v3+v2+v3:ticks=6-20 reverted: server returned an error response: error code 3: execution reverted: FusionX: INSUFFICIENT_LIQUIDITY, data: "0
v3+v2+v3 100000mWMNT v2_boost -> h3:v3+v2+v3:ticks=21+ reverted: server returned an error response: error code 3: execution reverted: FusionX: INSUFFICIENT_LIQUIDITY, data: "0
v3+v2+v3 10mWMNT v2_boost -> h3:v3+v2+v3:ticks=0 success
v3+v2+v3 30mWMNT v2_boost -> h3:v3+v2+v3:ticks=0 success
v3+v2+v3 100mWMNT v2_boost -> h3:v3+v2+v3:ticks=1-5 success
v3+v2+v3 300mWMNT v2_boost -> h3:v3+v2+v3:ticks=1-5 success
v3+v2+v3 1000mWMNT v2_boost -> h3:v3+v2+v3:ticks=1-5 success
v3+v2+v3 3000mWMNT v2_boost -> h3:v3+v2+v3:ticks=1-5 success
v3+v2+v3 10000mWMNT v2_boost -> h3:v3+v2+v3:ticks=21+ success
v3+v2+v3 10mWMNT v2_boost -> h3:v3+v2+v3:ticks=0 success
v3+v2+v3 30mWMNT v2_boost -> h3:v3+v2+v3:ticks=0 success
v3+v2+v3 100mWMNT v2_boost -> h3:v3+v2+v3:ticks=0 success
v3+v2+v3 300mWMNT v2_boost -> h3:v3+v2+v3:ticks=0 success
v3+v2+v3 1000mWMNT v2_boost -> h3:v3+v2+v3:ticks=0 success
v3+v2+v3 3000mWMNT v2_boost -> h3:v3+v2+v3:ticks=0 success
v3+v2+v3 10000mWMNT v2_boost -> h3:v3+v2+v3:ticks=1-5 success
v3+v2+v3 30000mWMNT v2_boost -> h3:v3+v2+v3:ticks=6-20 reverted: server returned an error response: error code 3: execution reverted: FusionX: INSUFFICIENT_LIQUIDITY, data: "0
v3+v2+v3 100000mWMNT v2_boost -> h3:v3+v2+v3:ticks=21+ reverted: server returned an error response: error code 3: execution reverted: FusionX: INSUFFICIENT_LIQUIDITY, data: "0
v3+v3 10mWMNT inflate -> h2:v3+v3:ticks=0 success
v3+v3 10mWMNT displace -> h2:v3+v3:ticks=0 success
v3+v3 30mWMNT inflate -> h2:v3+v3:ticks=0 success
v3+v3 30mWMNT displace -> h2:v3+v3:ticks=1-5 success
v3+v3 100mWMNT inflate -> h2:v3+v3:ticks=0 success
v3+v3 100mWMNT displace -> h2:v3+v3:ticks=0 success
v3+v3 300mWMNT inflate -> h2:v3+v3:ticks=0 success
v3+v3 300mWMNT displace -> h2:v3+v3:ticks=1-5 success
v3+v3 1000mWMNT inflate -> h2:v3+v3:ticks=0 success
v3+v3 1000mWMNT displace -> h2:v3+v3:ticks=1-5 success
v3+v3 3000mWMNT inflate -> h2:v3+v3:ticks=0 success
v3+v3 3000mWMNT displace -> h2:v3+v3:ticks=1-5 success
v3+v3 10000mWMNT inflate -> h2:v3+v3:ticks=0 success
v3+v3 10000mWMNT displace -> h2:v3+v3:ticks=21+ success
v3+v3 10mWMNT inflate -> h2:v3+v3:ticks=0 success
v3+v3 10mWMNT displace -> h2:v3+v3:ticks=0 success
v3+v3 30mWMNT inflate -> h2:v3+v3:ticks=0 success
v3+v3 30mWMNT displace -> h2:v3+v3:ticks=0 success
v3+v3 100mWMNT displace -> h2:v3+v3:ticks=1-5 success
v3+v3 300mWMNT displace -> h2:v3+v3:ticks=1-5 success
v3+v3 1000mWMNT displace -> h2:v3+v3:ticks=1-5 success
v3+v3 3000mWMNT displace -> h2:v3+v3:ticks=1-5 success
v3+v3 10000mWMNT displace -> h2:v3+v3:ticks=21+ success
v3+v3 10mWMNT inflate -> h2:v3+v3:ticks=0 success
v3+v3 10mWMNT displace -> h2:v3+v3:ticks=0 success
v3+v3 30mWMNT inflate -> h2:v3+v3:ticks=0 success
v3+v3 30mWMNT displace -> h2:v3+v3:ticks=0 success
v3+v3 100mWMNT inflate -> h2:v3+v3:ticks=0 success
v3+v3 100mWMNT displace -> h2:v3+v3:ticks=0 success
v3+v3 300mWMNT inflate -> h2:v3+v3:ticks=0 success
v3+v3 300mWMNT displace -> h2:v3+v3:ticks=0 success
v3+v3 1000mWMNT inflate -> h2:v3+v3:ticks=0 success
v3+v3 1000mWMNT displace -> h2:v3+v3:ticks=0 success
v3+v3 3000mWMNT displace -> h2:v3+v3:ticks=1-5 success
v3+v3 10000mWMNT displace -> h2:v3+v3:ticks=1-5 success
v3+v3 30000mWMNT displace -> h2:v3+v3:ticks=6-20 success
v3+v3 100000mWMNT displace -> h2:v3+v3:ticks=21+ success
v3+v3+moe 10mWMNT inflate -> h3:v3+v3+moe:ticks=0:bins=0 success
v3+v3+moe 30mWMNT inflate -> h3:v3+v3+moe:ticks=0:bins=0 success
v3+v3+moe 100mWMNT inflate -> h3:v3+v3+moe:ticks=0:bins=0 success
v3+v3+moe 300mWMNT inflate -> h3:v3+v3+moe:ticks=0:bins=0 success
v3+v3+moe 1000mWMNT inflate -> h3:v3+v3+moe:ticks=0:bins=0 success
v3+v3+v2 10mWMNT v2_boost -> h3:v3+v3+v2:ticks=0 success
v3+v3+v2 30mWMNT v2_boost -> h3:v3+v3+v2:ticks=0 success
v3+v3+v2 100mWMNT v2_boost -> h3:v3+v3+v2:ticks=0 success
v3+v3+v2 300mWMNT v2_boost -> h3:v3+v3+v2:ticks=0 success
v3+v3+v2 1000mWMNT v2_boost -> h3:v3+v3+v2:ticks=0 success
v3+v3+v2 3000mWMNT v2_boost -> h3:v3+v3+v2:ticks=0 success
v3+v3+v2 10000mWMNT v2_boost -> h3:v3+v3+v2:ticks=0 success
v3+v3+v2 30000mWMNT v2_boost -> h3:v3+v3+v2:ticks=1-5 success
v3+v3+v2 100000mWMNT v2_boost -> h3:v3+v3+v2:ticks=1-5 success
v3+v3+v2 300000mWMNT v2_boost -> h3:v3+v3+v2:ticks=21+ success
v3+v3+v2 10mWMNT v2_boost -> h3:v3+v3+v2:ticks=0 success
v3+v3+v2 30mWMNT v2_boost -> h3:v3+v3+v2:ticks=0 success
v3+v3+v2 100mWMNT v2_boost -> h3:v3+v3+v2:ticks=0 success
v3+v3+v2 300mWMNT v2_boost -> h3:v3+v3+v2:ticks=0 success
v3+v3+v2 1000mWMNT v2_boost -> h3:v3+v3+v2:ticks=1-5 success
v3+v3+v2 3000mWMNT v2_boost -> h3:v3+v3+v2:ticks=1-5 success
v3+v3+v2 10000mWMNT v2_boost -> h3:v3+v3+v2:ticks=6-20 success
v3+v3+v2 30000mWMNT v2_boost -> h3:v3+v3+v2:ticks=21+ success
v3+v3+v2 10mWMNT v2_boost -> h3:v3+v3+v2:ticks=0 success
v3+v3+v2 30mWMNT v2_boost -> h3:v3+v3+v2:ticks=0 success
v3+v3+v2 100mWMNT v2_boost -> h3:v3+v3+v2:ticks=0 success
v3+v3+v2 300mWMNT v2_boost -> h3:v3+v3+v2:ticks=0 success
v3+v3+v2 1000mWMNT v2_boost -> h3:v3+v3+v2:ticks=0 success
v3+v3+v2 3000mWMNT v2_boost -> h3:v3+v3+v2:ticks=0 success
v3+v3+v2 10000mWMNT v2_boost -> h3:v3+v3+v2:ticks=0 success
v3+v3+v2 30000mWMNT v2_boost -> h3:v3+v3+v2:ticks=0 success
v3+v3+v2 100000mWMNT v2_boost -> h3:v3+v3+v2:ticks=0 success
v3+v3+v2 300000mWMNT v2_boost -> h3:v3+v3+v2:ticks=0 success
v3+v3+v2 1000000mWMNT v2_boost -> h3:v3+v3+v2:ticks=0 reverted: server returned an error response: error code 3: execution reverted: FusionX: INSUFFICIENT_LIQUIDITY, data: "0
v3+v3+v2 3000000mWMNT v2_boost -> h3:v3+v3+v2:ticks=0 reverted: server returned an error response: error code 3: execution reverted: FusionX: INSUFFICIENT_LIQUIDITY, data: "0
v3+v3+v3 10mWMNT displace -> h3:v3+v3+v3:ticks=1-5 success
v3+v3+v3 30mWMNT displace -> h3:v3+v3+v3:ticks=1-5 success
v3+v3+v3 100mWMNT displace -> h3:v3+v3+v3:ticks=1-5 success
v3+v3+v3 300mWMNT displace -> h3:v3+v3+v3:ticks=1-5 success
v3+v3+v3 1000mWMNT displace -> h3:v3+v3+v3:ticks=1-5 success
v3+v3+v3 3000mWMNT displace -> h3:v3+v3+v3:ticks=1-5 success
v3+v3+v3 10000mWMNT displace -> h3:v3+v3+v3:ticks=6-20 success
RPC-FAILURE v3+v3+v3 30000mWMNT displace estimateGas try 1/2: TIMEOUT RPC request timed out after 120000ms
RPC-FAILURE v3+v3+v3 30000mWMNT displace estimateGas try 2/2: TIMEOUT RPC request timed out after 120000ms
RPC-FAILURE v3+v3+v3 100000mWMNT displace estimateGas try 1/2: TIMEOUT RPC request timed out after 120000ms
v3+v3+v3 100000mWMNT displace -> h3:v3+v3+v3:ticks=6-20 reverted: server returned an error response: error code -32603: failed to get storage for 0x2BD0F40C241eabD326545A6467BB
v3+v3+v3 300000mWMNT displace -> h3:v3+v3+v3:ticks=21+ reverted: server returned an error response: error code -32603: failed to get storage for 0x2BD0F40C241eabD326545A6467BB
v3+v3+v3 10mWMNT displace -> h3:v3+v3+v3:ticks=1-5 success
v3+v3+v3 30mWMNT displace -> h3:v3+v3+v3:ticks=1-5 success
v3+v3+v3 100mWMNT displace -> h3:v3+v3+v3:ticks=1-5 success
v3+v3+v3 300mWMNT displace -> h3:v3+v3+v3:ticks=1-5 success
v3+v3+v3 1000mWMNT displace -> h3:v3+v3+v3:ticks=1-5 success
v3+v3+v3 3000mWMNT displace -> h3:v3+v3+v3:ticks=1-5 success
v3+v3+v3 10000mWMNT displace -> h3:v3+v3+v3:ticks=21+ success
v3+v3+v3 10mWMNT displace -> h3:v3+v3+v3:ticks=1-5 reverted: server returned an error response: error code -32603: failed to get storage for 0x2BD0F40C241eabD326545A6467BB
v3+v3+v3 30mWMNT displace -> h3:v3+v3+v3:ticks=1-5 reverted: server returned an error response: error code -32603: failed to get storage for 0x2BD0F40C241eabD326545A6467BB
v3+v3+v3 100mWMNT displace -> h3:v3+v3+v3:ticks=1-5 success
v3+v3+v3 300mWMNT displace -> h3:v3+v3+v3:ticks=1-5 success
RPC-FAILURE v3+v3+v3 1000mWMNT displace estimateGas try 1/2: TIMEOUT RPC request timed out after 120000ms
RPC-FAILURE v3+v3+v3 1000mWMNT displace estimateGas try 2/2: TIMEOUT RPC request timed out after 120000ms
RPC-FAILURE v3+v3+v3 3000mWMNT displace estimateGas try 1/2: TIMEOUT RPC request timed out after 120000ms
RPC-FAILURE v3+v3+v3 3000mWMNT displace estimateGas try 2/2: TIMEOUT RPC request timed out after 120000ms
RPC-FAILURE v3+v3+v3 10000mWMNT displace estimateGas try 1/2: TIMEOUT RPC request timed out after 120000ms
RPC-FAILURE v3+v3+v3 10000mWMNT displace estimateGas try 2/2: TIMEOUT RPC request timed out after 120000ms
ABANDON v3+v3+v3: topology abandoned after 3 consecutive RPC failures
campaign measurement: measured=1502 reused=0 unfinished=15 {"v2+v3+v3": 1, "v3+v3+v3": 14}
remeasure_mainnet_gas_profile failed: campaign incomplete: 15 attempts not measured ({"v2+v3+v3": 1, "v3+v3+v3": 14}); completed evidence is in evidence/gas/whi-1422/attempts.jsonl — re-run with --resume (after checking the fork RPC) or --campaign-finalize to regenerate from it
